What does the acronym HTTP stand for?;Hypertext Transfer Protocol.
Which HTTP method is primarily used to retrieve data from a server?;The `GET` method.
Which HTTP method is used to submit data to be processed by a specific resource?;The `POST` method.
What is the difference between the `PUT` and `PATCH` methods?;`PUT` is used for full updates/replacements, while `PATCH` is for partial updates.
What information does the `HEAD` method retrieve?;It retrieves only the response headers, without the body.
Which HTTP status code range indicates a client-side error?;The 4xx range (e.g., 404 Not Found).
Which HTTP status code range indicates a successful request?;The 2xx range (e.g., 200 OK).
What does the `User-Agent` header communicate to the server?;It provides information about the client's browser and operating system.
What is the meaning of a `DNT: 1` header in an HTTP request?;It indicates that the user does not want to be tracked (Do Not Track).
Identify the 'query' portion of the URI `http://example.com:8042/over/there?name=ferret#nose`?;The query is `name=ferret`.
What part of a URI is indicated by the `#` symbol?;The 'fragment', which points to a specific section within the resource.
What is Express in the context of Node.js?;A minimalist and flexible web application framework for managing routes, requests, and views.
In Express, what is the 'routing' mechanism?;The process of mapping specific HTTP requests (URL + Method) to specific handler functions.
What is the role of the `next()` function in Express route handlers?;It passes control to the next matching middleware or route handler in the stack.
How can you define a dynamic parameter in an Express route path?;By using a colon followed by the parameter name, such as `/users/:id`.
In Express, where are dynamic path parameters (like `:id`) stored in the request object?;In the `req.params` object.
What is Express Middleware?;Functions that have access to the request and response objects and execute during the request-response cycle.
How do you apply a middleware function to every incoming request in Express?;By using the `app.use()` method.
Which HTTP status code is returned by default in Express if a requested path is not handled?;404 - Not Found.
What is the function of the `Accept-Language` header?;It informs the server about the user's preferred language for the response.
Which part of the URI `https://mimuw.edu.pl/` represents the scheme?;The scheme is `https`.
What is the specificity of the CSS selector `div p`?;The specificity is $0.0.2$ ($A=0, B=0, C=2$ tags).
What is the specificity of the CSS selector `#main p`?;The specificity is $1.0.1$ ($A=1$ ID, $B=0, C=1$ tag).
In CSS, between a selector matching a tag and an inherited style, which takes precedence?;The selector matched directly to the tag takes precedence over inherited styles.
What is the effect of the `unarny plus` (+) operator on a string like `+1`?;It converts the string to the number `1`.
How does `for...of` handle arrays vs plain objects?;It works on arrays (which are iterable) but throws an error on plain objects.
